step,reward
1012,15.54396044328785
2014,26.078205469252886
3052,35.91125715342994
4083,62.596239567051576
5088,86.23052311399348
6117,74.49514407979416
7179,125.4680861041385
8198,119.16131972539947
9219,140.54651931421708
10245,163.51117720145493
11291,202.70633333250805
12382,165.79040771756067
13518,240.91883879206256
14637,272.9249925892472
15673,344.5060396255879
16698,205.7648110109311
17760,292.71808890386546
18942,287.0347331441936
19958,364.8260335582864
21067,381.65394079222955
22198,296.280619276377
23220,399.864474914254
24276,317.2753516290319
25316,410.53977756645776
26446,351.99782480419907
27533,359.6179560884182
28570,512.8112786965573
29990,652.3808979703699
31089,444.7300411347472
32208,448.15135161299617
33291,451.5009748703979
34461,402.4284810994022
35661,537.4443450083339
36705,476.79399893292805
37739,688.6195779224158
38869,464.43396609843654
40065,653.8074060951851
41075,674.0542644345608
42233,486.9129392996039
43341,597.9609499794328
44510,543.335611191196
45514,685.7273609089194
46675,601.5357674506156
48007,911.3876683899333
49841,849.4205147707554
50868,1495.0190440687807
52029,1033.665459868572
53127,632.6916352202646
54832,1216.2450352840378
55976,519.7323081318896
57047,829.7644997292981
58077,587.0571139249263
59248,869.6749043849131
60272,759.9893699921244
61371,661.8810796655667
62472,777.2285522660561
63524,781.4097236456363
64697,703.3308275607927
65780,1079.7945085125536
66932,712.9401265734862
68069,872.3167460077409
69251,748.3062105164579
70314,790.1421460482028
71490,834.6263109127472
72638,934.1049353361562
73699,1066.023268555289
74906,937.3937449206431
75984,1079.6650500291312
77301,947.2010401541133
79006,1232.6732655439528
80006,2560.1004623728268
81397,1396.4871869784872
82625,940.6566172732876
83783,1102.7916042290356
85138,1045.05507193834
86424,1301.9070986015868
87889,1542.0935751206796
89412,1150.1412054784062
90557,870.4769947395376
91600,1612.0928938608797
92876,923.9191835997062
94174,808.1197002576394
95177,1034.5920439175595
96355,1214.4097710754465
97554,951.5075390592584
98618,1522.4813145156722
99678,1111.7432933631758
100780,823.8449301752662
102263,1510.2765862061926
103724,1451.203383365948
105049,1042.258878808307
106116,818.3328860692652
107128,1514.8155054068131
108436,1072.4715840346478
109482,828.5637967308867
110623,915.1236850498119
111637,785.7225580116138
112704,1092.2151691956772
114034,1039.7760438486246
115180,1150.9990028933953
116379,783.5412413679948
117814,1027.0395645735628
119296,1501.9214890315718
120332,817.3850536143
121600,1319.176320009038
122644,1402.6920768442378
123762,1606.3157798159555
125035,1794.4645971937366
126302,2008.8685499156288
127635,1366.1878848227273
128884,1907.3213520726154
130183,1060.9478271004677
131272,1166.7686632102555
132503,1001.2298711769581
133754,1021.8005067436721
134882,917.9234689849463
136322,1158.906144072912
137447,920.5570646974788
